Data version,From,To,,,,,,,,,,
real data,01.07.2017 13:00:00,31.07.2019 13:59:59,,,,,,,,,,
Date,PSE Actual [MW],PSE Planned [MW],SEPS Actual [MW],SEPS Planned [MW],APG Actual [MW],APG Planned [MW],TenneT Actual [MW],TenneT Planned [MW],50HzT Actual [MW],50HzT Planned [MW],CEPS Actual [MW],CEPS Planned [MW]
08.08.2018 10:00,"325,4931641",-50,"-1152,617188","-1593,599976","-1240,206421",165,"353,5471497",211,"580,9400024",60,"-1132,84314","-1207,600098"
08.08.2018 11:00,"205,3825836",-50,"-1166,647949","-1640,699951","-1157,995361",136,"137,1962738",322,"750,6386719",-7,"-1231,425781","-1239,699951"
08.08.2018 12:00,"305,0161133",-38,"-1250,777466",-1697,"-1033,192139",93,"265,1987",704,"828,8234863",134,"-884,9313354",-804
08.08.2018 13:00,"348,9177856",-72,"-1247,168823",-1700,"-1077,852051",68,"181,4582825",648,"856,2523804",124,"-938,3925171",-932
08.08.2018 14:00,"391,4197693",-80,"-1298,348511",-1700,"-1188,495361",18,"190,4185181",640,"937,0142822",140,"-967,991272",-982
08.08.2018 15:00,"453,9031677",-100,"-1254,563721",-1688,"-1147,994751",199,"138,7593079",515,"954,6156616",135,"-855,2802734",-939
08.08.2018 16:00,"436,3283691",-68,"-1213,733643",-1687,"-1314,983032",200,"-28,3427887",277,"989,2674561",148,"-1131,463745",-1130
08.08.2018 17:00,"454,3100281",-83,"-1068,188354","-1605,599976","-1428,906372",140,"-240,4735565",404,"1232,704712",99,"-1050,553589","-1045,600098"
08.08.2018 18:00,"820,9060669",160,"-981,6361694","-1434,699951","-1827,064819",-29,"-474,8338013",51,"1192,139404",3,"-1270,48938","-1249,699951"
08.08.2018 19:00,"877,9107056",155,"-1018,6521","-1475,699951","-1959,420166",55,"-441,4641724",-65,"1228,44812",36,"-1313,177734","-1294,699951"
08.08.2018 20:00,"787,3483887",160,"-1104,904175","-1504,699951","-1857,505493",97,"-333,5460205",57,"1165,241211",-142,"-1343,366089","-1332,699951"
08.08.2018 21:00,"891,173584",144,"-1053,417114","-1491,5","-1823,231934",240,"-366,1200867",-52,"1032,428467",-186,"-1319,167114","-1345,5"
08.08.2018 22:00,"791,2989502",144,"-1110,067505","-1514,800049","-1795,180176",88,"-388,3660278",-303,"918,6700439",-12,"-1583,644531","-1597,800049"
08.08.2018 23:00,"943,819397",144,"-1143,169922",-1665,"-1833,079834",170,"-510,1720276",-386,"675,3824463",-129,"-1867,220093",-1866
09.08.2018 00:00,"819,7332153",130,"-1149,113159","-1609,5","-2040,094971",75,"-623,770874",-489,"633,3005371",-484,"-2359,945313","-2377,5"
09.08.2018 01:00,"725,2405396",144,"-919,2990723",-1164,"-1911,691772",75,"-684,0460815",-980,"353,9769897",-508,"-2435,819336",-2433
09.08.2018 02:00,"637,600647",164,"-773,1276855","-861,2999878","-1733,577148",182,"-667,1331787",-1260,"177,9177704",-567,"-2358,31958","-2342,300049"
09.08.2018 03:00,"610,6612549",149,"-698,6101074","-949,7999878","-1587,814697",142,"-610,1032715",-1006,"20,01087952",-557,"-2265,855957","-2221,800049"
09.08.2018 04:00,"646,4011841",154,"-732,3742065",-1099,"-1596,465332",142,"-502,0805054",-751,"161,9062653",-452,"-2022,612549",-2006
09.08.2018 05:00,"715,6900024",144,"-847,6870728","-1101,199951","-1863,660278",239,"-538,6585083",-1013,"372,6902466",-457,"-2161,625732","-2188,199951"
09.08.2018 06:00,"984,9083862",115,"-959,4368286","-1562,900024","-1868,09729",325,"-206,7559662",113,"658,8039551",-378,"-1390,577881","-1387,899902"
09.08.2018 07:00,"1008,956421",159,"-809,1941528","-1208,800049","-1646,812744",74,"-91,79098511",107,"414,4429321",-239,"-1124,398438","-1107,800049"
09.08.2018 08:00,"559,7544556",0,"-778,6152954","-1215,199951","-1642,115479",123,"-26,35744095",-167,"384,9888",-235,"-1502,344971","-1494,199951"
09.08.2018 09:00,"431,5272522",-20,"-866,7945557",-1271,"-1621,441772",82,"103,8508072",-22,"501,8369751",-242,"-1451,021362",-1473
09.08.2018 10:00,"319,9118958",-10,"-992,5911255","-1542,400024","-1636,266357",48,"264,1694336",164,"611,0657959",-147,"-1433,710449","-1487,399902"
09.08.2018 11:00,"297,5612183",-68,"-1016,050781","-1440,5","-1572,62439",10,"264,0384521",172,"603,9615479",-149,"-1423,113892","-1475,5"
09.08.2018 12:00,"347,897583",-103,"-1216,214966",-1700,"-1462,346924",26,"387,3216553",550,"628,2171021",-72,"-1315,12561",-1299
09.08.2018 13:00,"349,5787964",-68,"-1198,082642",-1700,"-1357,483765",25,"396,1265869",687,"607,684021",-107,"-1202,177002",-1163
09.08.2018 14:00,"319,0921631",-22,"-1150,033691",-1700,"-1304,564575",25,"322,0028992",625,"573,491333",-153,"-1240,011841",-1225
09.08.2018 15:00,"334,5828857",-100,"-1140,409546",-1700,"-1253,099243",150,"297,9026489",618,"607,9673462",-100,"-1153,055908",-1132
09.08.2018 16:00,"371,3041382",-70,"-1063,626099","-1696,800049","-1300,562744",184,"277,4338074",558,"707,4152222",13,"-1008,035706","-1011,800049"
09.08.2018 17:00,"359,8111572",-30,"-1014,208496",-1619,"-1477,366577",205,"40,68678665",649,"1164,151245",-160,"-926,9258423",-955
09.08.2018 18:00,"434,1119995",30,"-1080,756226","-1610,300049","-1764,528931",171,"-88,69974518",695,"1491,715698",-339,"-1008,157227","-1053,300049"
09.08.2018 19:00,"485,9938354",60,"-1144,051514","-1583,599976","-1913,016357",288,"-171,2410278",96,"1535,536743",-110,"-1206,77832","-1249,599976"
09.08.2018 20:00,"469,5368042",60,"-1160,444702","-1647,599976","-1702,932251",231,"-63,5580101",701,"1610,367676",-231,"-847,0304565","-886,5999756"
09.08.2018 21:00,"560,7507324",60,"-1220,108521",-1700,"-1658,367432",275,"-64,27789307",670,"1495,67627",-205,"-886,3267822",-900
09.08.2018 22:00,"479,2197571",60,"-1263,52063",-1700,"-1656,532959",208,"-122,9703522",581,"1552,721802",-200,"-1011,082458",-1051
09.08.2018 23:00,"500,9212341",60,"-1261,259277",-1700,"-1666,500977",316,"-152,7485962",477,"1636,449585",-115,"-943,1380005",-962
10.08.2018 00:00,"730,0048218",0,"-1230,606201",-1700,"-1834,799438",138,"-215,8836365",297,"1690,717407",404,"-860,5670776",-861
10.08.2018 01:00,"815,4282227",0,"-1026,001953",-1700,"-1582,57605",157,"-213,7084656",761,"1554,37085",356,"-452,4873657",-426
10.08.2018 02:00,"787,0631714",0,"-1024,658936",-1700,"-1558,314453",165,"-181,9978027",642,"1461,096436",385,"-516,8116455",-508
10.08.2018 03:00,"753,1148682",0,"-966,4690552",-1700,"-1518,246216",200,"-199,984726",518,"1313,713135",394,"-617,8718872",-588
10.08.2018 04:00,"834,4000854",0,"-1003,840698",-1700,"-1570,569092",200,"-265,4608459",477,"1311,076172",395,"-694,3944092",-628
10.08.2018 05:00,"848,7901001",0,"-1043,063843",-1700,"-1687,180054",170,"-220,5887146",440,"1326,246216",373,"-775,7963257",-717
10.08.2018 06:00,"803,4436035",-40,"-1138,760986",-1672,"-1653,364502",140,"-142,5352631",428,"1321,233032",328,"-809,9841309",-816
10.08.2018 07:00,"832,3791504",-133,"-1370,543945",-1685,"-1719,163452",174,"-185,1702423",364,"1494,621826",308,"-947,87677",-972
10.08.2018 08:00,"939,8113403",-138,"-1302,824585",-1690,"-1828,965088",200,"-178,0983582",484,"1416,113159",188,"-953,963562",-956
10.08.2018 09:00,"1047,158447",-85,"-1351,882324",-1685,"-1899,006714",270,"-159,0180817",425,"1473,924561",188,"-888,8241577",-887
10.08.2018 10:00,"998,0372314",-85,"-1466,944458",-1685,"-1970,756836",241,"-126,230545",455,"1639,712036",147,"-926,1825562",-927
10.08.2018 11:00,"832,4289551",-105,"-1495,902222",-1685,"-1952,736572",300,"-20,1607132",495,"1747,476929",105,"-888,8936157",-890
10.08.2018 12:00,"746,2011108",-123,"-1486,705078",-1623,"-1831,918091",300,"65,11688995",500,"1672,436523",123,"-834,8685303",-823
10.08.2018 13:00,"693,9989624",-147,"-1459,912964",-1622,"-1713,786255",270,"60,93578339",500,"1501,106079",92,"-917,6583252",-907
10.08.2018 14:00,"639,5566406",-148,"-1443,842896",-1630,"-1698,266113",270,"91,77381897",405,"1378,030762",53,"-1032,747925",-1050
10.08.2018 15:00,"637,2687988",-173,"-1440,592163",-1645,"-1691,140625",270,"182,7280121",461,"1314,176392",78,"-997,5594482",-1009
10.08.2018 16:00,"669,9325562",-135,"-1434,426392",-1680,"-1596,216064",320,"259,6234741",500,"1231,953613",131,"-869,1327515",-864
10.08.2018 17:00,"606,541687",-128,"-1343,364258",-1680,"-1394,620361",320,"162,7389832",487,"1038,914917",108,"-929,7890015",-893
10.08.2018 18:00,"623,7177734",-75,"-1197,170532",-1675,"-1256,57666",161,"-65,06021881",579,"761,5315552",-112,"-1133,558105",-1122
10.08.2018 19:00,"579,7130737",-55,"-1117,946289",-1675,"-1290,500122",123,"-122,3485718",319,"446,5173645",-152,"-1504,564575",-1440
10.08.2018 20:00,"576,2556763",-35,"-1122,880737",-1700,"-1262,116089",102,"-175,5153503",90,"273,8336792",-177,"-1710,422852",-1720
10.08.2018 21:00,"666,1404419",0,"-1139,461548",-1683,"-1329,70166",118,"-242,0625458",-69,"264,7729492",-117,"-1780,312378",-1751
10.08.2018 22:00,"787,9176636",75,"-1149,381592",-1680,"-1485,194214",-85,"-263,0470886",-5,"470,0951538",43,"-1639,609985",-1652
10.08.2018 23:00,"887,8458252",135,"-1088,932495",-1674,"-1581,356567",34,"-307,4561462",-154,"476,9472656",-15,"-1612,952148",-1674
11.08.2018 00:00,"820,0289917",65,"-887,6260376","-1456,599976","-1603,776978",75,"-440,4945984",-130,"692,6262817",56,"-1419,24231","-1390,599976"
11.08.2018 01:00,"833,5882568",31,"-844,791626","-1224,300049","-1771,633179",148,"-518,8115234",-429,"879,227356",55,"-1422,420654","-1419,300049"
11.08.2018 02:00,"844,0858154",0,"-803,2556152","-958,0999756","-1894,981934",-82,"-543,7980347",-544,"950,1096802",117,"-1447,840088","-1467,099976"
11.08.2018 03:00,"710,5068359",0,"-756,5686035","-749,5999756","-1809,216064",-94,"-542,4012451",-708,"877,1642456",61,"-1520,514893","-1490,599976"
11.08.2018 04:00,"680,3741455",0,"-655,3956909","-753,9000244","-1782,106079",-82,"-662,1713257",-851,"747,3861084",79,"-1671,91272","-1607,900024"
11.08.2018 05:00,"713,6569214",-26,"-554,5918579","-718,0999756","-1721,751465",-26,"-793,7297363",-987,"615,914917",99,"-1740,501221","-1658,099976"
11.08.2018 06:00,"629,6162109",-70,"-722,4675903","-1415,900024","-1637,163208",110,"-651,6171875",-220,"830,7147217",60,"-1550,916992","-1535,900024"
11.08.2018 07:00,"575,361084",-175,"-956,3045654","-1545,300049","-1589,966797",205,"-368,8991089",7,"1036,995483",219,"-1302,813965","-1289,300049"
11.08.2018 08:00,"417,6123657",-90,"-926,1947021","-1580,099976","-1470,02002",93,"-171,8802032",307,"1081,32251",252,"-1069,160034","-1018,099976"
11.08.2018 09:00,"508,8528137",-127,"-1078,151733","-1659,300049","-1540,161377",192,"-49,74742126",328,"1210,177368",332,"-949,0303955","-934,3000488"
11.08.2018 10:00,"504,0921936",-75,"-1168,723755",-1678,"-1485,97522",71,"69,96058655",508,"1133,156616",250,"-947,489563",-924
11.08.2018 11:00,"520,3616333",-56,"-1196,109985",-1678,"-1513,713989",95,"86,41890717",462,"1178,251953",281,"-924,7915649",-896
11.08.2018 12:00,"591,4949341",-96,"-1179,646729",-1685,"-1405,908081",165,"116,1606979",750,"1216,183472",279,"-661,7156982",-587
11.08.2018 13:00,"681,9168091",-76,"-1118,205322",-1685,"-1363,456665",200,"-24,81410599",727,"1285,77063",291,"-538,7887573",-543
11.08.2018 14:00,"684,4055786",-105,"-1114,182739",-1675,"-1410,171509",200,"-61,16110611",680,"1321,713257",305,"-579,3964844",-595
11.08.2018 15:00,"655,5106201",-110,"-1113,079956",-1655,"-1382,071411",170,"-63,14997864",670,"1259,334839",285,"-643,4557495",-640
11.08.2018 16:00,"646,4741821",-60,"-1173,643921",-1655,"-1534,975098",20,"-177,1046906",631,"1419,528076",247,"-819,7214966",-817
11.08.2018 17:00,"677,0075073",-101,"-1178,777222",-1655,"-1706,376587",113,"-100,0136108",558,"1354,92688",114,"-953,2330933",-971
11.08.2018 18:00,"916,6167603",20,"-1071,607056","-1521,5","-1824,750732",147,"-340,591095",151,"1367,401733",227,"-952,9302979","-976,5"
11.08.2018 19:00,"928,2081909",45,"-1000,951782","-1362,599976","-1828,250244",123,"-440,2877197",2,"1252,001099",77,"-1089,280396","-1115,599976"
11.08.2018 20:00,"898,4176025",45,"-1012,460205","-1418,599976","-1603,258423",163,"-233,9156189",379,"1229,008301",138,"-722,208313","-693,5999756"
11.08.2018 21:00,"849,7382813",65,"-926,8551025","-1397,400024","-1492,145996",161,"-275,8100281",429,"1128,044434",38,"-717,0283203","-704,4000244"
11.08.2018 22:00,"717,1539307",65,"-863,6580811","-1269,400024","-1447,439453",-40,"-322,0574951",379,"1007,666748",-65,"-908,3342896","-930,4000244"
11.08.2018 23:00,"657,9372559",65,"-687,6276245","-971,2999878","-1334,992188",3,"-435,0375366",-3,"835,3193359",-65,"-964,4008179","-971,3000488"
12.08.2018 00:00,"774,9779663",95,"-609,2537231","-957,9000244","-1422,736816",-16,"-571,8840332",1,"789,8209229",-131,"-1039,075684","-1008,900024"
12.08.2018 01:00,"734,3397217",80,"-542,0727539","-673,5","-1445,720215",-149,"-580,272583",-450,"713,9381714",87,"-1119,787598","-1105,5"
12.08.2018 02:00,"646,1834717",75,"-505,0032349","-488,0999756","-1465,341187",-204,"-508,3627319",-479,"704,7639771",-16,"-1127,759644","-1112,099976"
12.08.2018 03:00,"620,8150635",75,"-483,8159485","-493,5999756","-1459,277832",-188,"-504,3278809",-446,"613,821228",-108,"-1212,785278","-1160,599976"
12.08.2018 04:00,"595,3839111",65,"-511,8311157","-522,4000244","-1513,455688",-127,"-475,7571106",-486,"666,2002563",-135,"-1239,459717","-1205,400024"
12.08.2018 05:00,"587,5079346",105,"-456,2886658","-324,5","-1529,24292",-101,"-535,6389771",-807,"605,3353271",-197,"-1328,327393","-1324,5"
12.08.2018 06:00,"570,4659424",100,"-520,1657715","-507,7999878","-1518,206421",-103,"-454,6409912",-459,"599,4595947",-283,"-1323,087646","-1252,800049"
12.08.2018 07:00,"682,7645264",90,"-726,9867554","-1297,5","-1623,070313",72,"-232,3265686",125,"694,9351196",-119,"-1204,68396","-1129,5"
12.08.2018 08:00,"582,4647827",-65,"-826,2313843","-1359,300049","-1555,740967",75,"-3,49252677",309,"741,7112427",35,"-1061,288818","-1005,300049"
12.08.2018 09:00,"588,1609497",-35,"-947,1940308","-1527,300049","-1529,703613",93,"149,3287659",488,"837,3652954",144,"-902,0427246","-837,2999878"
12.08.2018 10:00,"510,2002563",-217,"-1021,974976","-1610,5","-1457,520142",185,"286,5601807",731,"942,732666",186,"-740,0020752","-725,5"
12.08.2018 11:00,"503,5542297",-90,"-1021,31488","-1595,300049","-1370,717651",165,"372,9030762",640,"848,2815552",212,"-667,2936401","-668,3000488"
12.08.2018 12:00,"507,302063",-120,"-990,548645","-1494,900024","-1360,553101",154,"302,2190247",538,"812,0317993",186,"-729,5489502","-736,9000244"
12.08.2018 13:00,"505,205658",-80,"-909,519165","-1423,5","-1187,126465",174,"392,9385376",620,"728,4484253",248,"-470,053009","-461,5"
12.08.2018 14:00,"474,9508057",-45,"-912,4796753","-1362,900024","-1154,476074",148,"366,1029053",682,"695,2597046",62,"-530,642334","-515,9000244"
12.08.2018 15:00,"496,8398132",-20,"-867,0818481","-1407,5","-1106,142212",174,"382,4809875",650,"741,4443359",273,"-352,4589233","-330,5"
12.08.2018 16:00,"499,9742737",50,"-895,2923584","-1432,5","-1252,511597",141,"352,9369202",769,"844,0410767",125,"-450,8516541","-347,5"
12.08.2018 17:00,"428,5572205",-21,"-903,0587158","-1465,699951","-1314,399658",104,"326,3137207",751,"1089,838745",268,"-372,7487793","-363,6999512"
12.08.2018 18:00,"557,6340942",150,"-786,3486938","-1475,599976","-1214,990234",165,"217,6409912",625,"947,4724731",277,"-278,5914001","-258,5999756"
12.08.2018 19:00,"735,2681885",130,"-732,8811646","-1461,099976","-1340,730713",174,"-36,17351151",630,"937,5543213",68,"-436,9628601","-459,0999756"
12.08.2018 20:00,"651,5911865",150,"-790,465332","-1533,599976","-1200,349976",295,"-14,07478523",439,"887,4803467",92,"-465,818573","-557,6000977"
12.08.2018 21:00,"579,5361328",150,"-632,307373","-1229,599976","-1023,594727",256,"-62,10787964",274,"712,0519409",162,"-426,421875","-387,5999756"
12.08.2018 22:00,"622,7705078",125,"-485,1760559",-955,"-994,8087158",216,"-216,3159027",148,"514,4503174",-95,"-559,079834",-561
12.08.2018 23:00,"638,8851318",100,"-462,3905945","-851,0999756","-1014,779297",111,"-298,9054565",-143,"298,819519",-32,"-838,3707886","-815,0999756"
13.08.2018 00:00,"823,2888794",155,"-602,2702637","-1360,699951","-1302,538818",102,"-388,4902039",-140,"394,9945068",163,"-1075,015869","-1080,699951"
13.08.2018 01:00,"629,2050781",110,"-475,6151123","-1129,400024","-1181,531616",90,"-347,7476807",-20,"186,2380676",-227,"-1189,451294","-1176,400024"
13.08.2018 02:00,"587,5844727",121,"-390,190979","-853,5999756","-1044,20105",-150,"-289,9763794",49,"150,4089355",-139,"-986,375061","-972,5999756"
13.08.2018 03:00,"532,8181763",135,"-335,1231995",-753,"-1055,301147",-150,"-339,3605652",-50,"64,30621338",-300,"-1132,660522",-1118
13.08.2018 04:00,"554,9243164",110,"-473,6534424","-900,7000122","-1355,614746",-132,"-388,7713928",-389,"76,84287262",-306,"-1586,272339","-1617,699951"
13.08.2018 05:00,"652,4902954",115,"-626,531189","-1280,099976","-1507,324463",-76,"-303,9337158",-75,"337,3121338",-142,"-1447,986938","-1458,100098"
13.08.2018 06:00,"694,9077759",165,"-812,7290039","-1412,300049","-1605,59314",138,"-98,38587952",-18,"706,6153564",3,"-1115,184937","-1124,300049"
13.08.2018 07:00,"579,5040283",170,"-951,795105","-1603,800049","-1500,950684",201,"74,88300323",-56,"465,2861938",-43,"-1333,07251","-1331,800049"
13.08.2018 08:00,"139,6596985",-218,"-960,8423462",-1630,"-1508,469482",302,"157,1363678",-96,"561,144043",-22,"-1611,371826",-1664
13.08.2018 09:00,"39,66133881",-65,"-964,7089844","-1476,699951","-1536,701782",189,"322,4614258",-137,"580,4161377",-142,"-1558,871948","-1631,699951"
13.08.2018 10:00,"-43,03422546",-65,"-968,5047607","-1591,400024","-1446,768188",187,"329,1959534",-79,"460,403595",-157,"-1668,70752","-1705,399902"
13.08.2018 11:00,"33,45371628",-55,"-973,026001","-1579,5","-1404,037109",175,"379,1409302",8,"445,5730896",-137,"-1518,895386","-1588,5"
13.08.2018 12:00,"83,18506622",-55,"-919,7751465","-1423,900024","-1218,21167",200,"477,419281",423,"621,4516602",-137,"-955,9307251","-992,8999023"
13.08.2018 13:00,"73,66638947",-55,"-947,1976929",-1367,"-1180,032227",191,"399,4403992",243,"618,7659912",-120,"-1035,357178",-1108
13.08.2018 14:00,"58,5823555",-70,"-1047,754639",-1579,"-1187,348633",180,"435,4477844",473,"655,2929077",-110,"-1085,780151",-1106
13.08.2018 15:00,"57,90986252",-80,"-1064,028442",-1681,"-1248,038452",200,"442,4450684",498,"760,2203979",-41,"-1051,491577",-1104
13.08.2018 16:00,"98,69851685",-58,"-1026,780029",-1533,"-1228,923584",200,"432,3835754",579,"884,3578491",-37,"-840,2636719",-849
13.08.2018 17:00,"115,1266937",-69,"-1014,192139","-1612,199951","-1411,492554",200,"353,5061035",392,"972,7622681",28,"-984,2895508","-1061,199951"
13.08.2018 18:00,"223,8287506",-79,"-919,5038452","-1461,300049","-1399,415649",170,"69,41264343",645,"1219,253418",-96,"-806,4246216","-821,3000488"
13.08.2018 19:00,"322,0281067",-80,"-838,0549927","-1484,099976","-1286,308472",168,"72,38497925",565,"1026,746338",83,"-703,2040405","-748,0999756"
13.08.2018 20:00,"287,8676453",-130,"-942,835144","-1607,199951","-1257,316162",224,"110,5144653",762,"1137,981445",100,"-663,7878418","-651,1999512"
13.08.2018 21:00,"350,8609009",-51,"-981,7087402","-1551,900024","-1255,847046",-35,"-1,582988381",733,"1072,60791",139,"-815,6698608","-765,8999023"
13.08.2018 22:00,"641,8678589",105,"-1191,201782",-1672,"-1428,215576",5,"-90,12367249",354,"1053,676392",145,"-1013,996643",-1063
13.08.2018 23:00,"677,1074829",70,"-1099,953003","-1622,199951","-1571,612549",138,"-203,9954376",316,"1128,104492",57,"-1070,349121","-1041,199951"
14.08.2018 00:00,"621,3615112",65,"-989,6298218","-1602,199951","-1573,127808",128,"-260,004425",204,"953,2642212",-92,"-1248,136353","-1297,199951"
14.08.2018 01:00,"596,5352173",80,"-856,3865967",-1500,"-1397,355469",133,"-246,3720856",330,"950,0507202",3,"-953,5281982",-954
14.08.2018 02:00,"534,4553833",50,"-738,2633667","-1321,300049","-1361,388428",0,"-348,9324951",-196,"750,5230713",320,"-1163,605835","-1147,300049"
