Datum;Uhrzeit;Gesamt[MWh];Wind Offshore[MWh];Wind Onshore[MWh];Photovoltaik[MWh];Sonstige[MWh]
22.08.2018;14:15;-;256;427,75;5.567,5;-
22.08.2018;14:30;-;257,75;429;5.422,25;-
22.08.2018;14:45;-;259,25;431;5.259,75;-
22.08.2018;15:00;83.542;260,75;433,75;5.076;61.711,75
22.08.2018;15:15;-;263,5;434;4.870;-
22.08.2018;15:30;-;266,25;435;4.655,5;-
22.08.2018;15:45;-;270;436,25;4.429,25;-
22.08.2018;16:00;78.399;272,5;437,5;4.184;60.482
22.08.2018;16:15;-;273,25;435,75;3.919,25;-
22.08.2018;16:30;-;275;433,5;3.638;-
22.08.2018;16:45;-;276,75;430,75;3.340,75;-
22.08.2018;17:00;71.799;278,25;428;3.024,5;58.879,75
22.08.2018;17:15;-;277,75;421,25;2.703,5;-
22.08.2018;17:30;-;277;414,75;2.373,75;-
22.08.2018;17:45;-;277;407,5;2.036;-
22.08.2018;18:00;66.110;276,75;402,5;1.702;58.399
22.08.2018;18:15;-;273;408,75;1.388,25;-
22.08.2018;18:30;-;270,5;413,5;1.085;-
22.08.2018;18:45;-;267,25;420,5;803;-
22.08.2018;19:00;61.804;264,75;429,25;561;57.612,75
22.08.2018;19:15;-;262;452,25;372,75;-
22.08.2018;19:30;-;259;475,25;237,25;-
22.08.2018;19:45;-;257,25;485,25;135,25;-
22.08.2018;20:00;60.671;254,75;494,25;58,5;57.417,5
22.08.2018;20:15;-;250,75;524,75;21;-
22.08.2018;20:30;-;247,5;555,75;5,25;-
22.08.2018;20:45;-;243,5;596;1,5;-
22.08.2018;21:00;60.537;241,25;637,75;0;56.781,75
22.08.2018;21:15;-;240,25;679;0;-
22.08.2018;21:30;-;239,75;722,75;0;-
22.08.2018;21:45;-;239;755,5;0;-
22.08.2018;22:00;59.302;238,75;783,25;0;55.042,25
22.08.2018;22:15;-;239,5;812;0;-
22.08.2018;22:30;-;239,75;842;0;-
22.08.2018;22:45;-;241,25;863,25;0;-
22.08.2018;23:00;58.382;242,25;883,25;0;53.907
22.08.2018;23:15;-;244,75;879,5;0;-
22.08.2018;23:30;-;246;873,75;0;-
22.08.2018;23:45;-;249;856,5;0;-
23.08.2018;00:00;56.112;185,5;1.088,5;0;51.254,5
23.08.2018;00:15;-;184,25;1.049;0;-
23.08.2018;00:30;-;182,5;1.011,75;0;-
23.08.2018;00:45;-;181;975;0;-
23.08.2018;01:00;55.220;179,75;941,75;0;50.964
23.08.2018;01:15;-;178;904,75;0;-
23.08.2018;01:30;-;176,75;868;0;-
23.08.2018;01:45;-;174,75;832,25;0;-
23.08.2018;02:00;53.143;173,25;797,5;0;49.442,75
23.08.2018;02:15;-;171,75;767,5;0;-
23.08.2018;02:30;-;170,25;738,5;0;-
23.08.2018;02:45;-;167,75;713,75;0;-
23.08.2018;03:00;52.117;167;674,5;0;48.888,75
23.08.2018;03:15;-;166,25;650,75;0;-
23.08.2018;03:30;-;166;626,75;0;-
23.08.2018;03:45;-;164,25;612,75;0;-
23.08.2018;04:00;52.280;164;598;0;49.310,75
23.08.2018;04:15;-;163,25;585,5;0;-
23.08.2018;04:30;-;162,75;573;0;-
23.08.2018;04:45;-;163;559,75;0;-
23.08.2018;05:00;53.829;163,25;546,75;0;51.023,25
23.08.2018;05:15;-;165;539,75;0;-
23.08.2018;05:30;-;166,75;532,25;0;-
23.08.2018;05:45;-;168,5;523,5;0;-
23.08.2018;06:00;56.221;170,75;518;7,25;53.160,25
23.08.2018;06:15;-;173,25;518;35;-
23.08.2018;06:30;-;176,25;517,5;85,25;-
23.08.2018;06:45;-;179,25;517,5;162,75;-
23.08.2018;07:00;62.407;183,5;517,75;301;57.006,75
23.08.2018;07:15;-;190;507,5;506,5;-
23.08.2018;07:30;-;195,75;499;761,25;-
23.08.2018;07:45;-;202,5;487;1.048,5;-
23.08.2018;08:00;70.417;210,75;476,25;1.368,25;60.120,5
23.08.2018;08:15;-;222,5;463;1.708;-
23.08.2018;08:30;-;234,5;449,5;2.062,5;-
23.08.2018;08:45;-;246,75;436,75;2.417,75;-
23.08.2018;09:00;77.683;258,75;422,75;2.771;61.757,75
23.08.2018;09:15;-;269;423,25;3.120,5;-
23.08.2018;09:30;-;282,25;421,75;3.457;-
23.08.2018;09:45;-;294,5;430,5;3.774;-
23.08.2018;10:00;84.199;307;442,75;4.066,25;63.180,5
23.08.2018;10:15;-;320,75;475,75;4.324,75;-
23.08.2018;10:30;-;334;511,5;4.560;-
23.08.2018;10:45;-;346,75;553,5;4.775,5;-
23.08.2018;11:00;88.996;357,25;601,25;4.961,5;64.039,5
23.08.2018;11:15;-;367,25;662,75;5.117,75;-
23.08.2018;11:30;-;378;725,75;5.250,25;-
23.08.2018;11:45;-;388;787;5.359,75;-
23.08.2018;12:00;92.017;397,75;844;5.439,5;64.660
23.08.2018;12:15;-;405,75;905,25;5.492,75;-
23.08.2018;12:30;-;412,75;968;5.520;-
23.08.2018;12:45;-;419,5;1.031,75;5.520;-
23.08.2018;13:00;91.899;425,75;1.089;5.494,5;63.836,5
23.08.2018;13:15;-;429,75;1.141,25;5.449,75;-
23.08.2018;13:30;-;432,25;1.196,75;5.394,5;-
23.08.2018;13:45;-;434,5;1.251;5.323,5;-
23.08.2018;14:00;90.143;434,25;1.298,25;5.231;62.872
23.08.2018;14:15;-;426,25;1.328,75;5.119;-
23.08.2018;14:30;-;419;1.360,5;4.995,25;-
23.08.2018;14:45;-;412;1.395,5;4.851,25;-
23.08.2018;15:00;86.852;403;1.426,75;4.686,5;61.997,5
23.08.2018;15:15;-;388,5;1.440,75;4.496,25;-
23.08.2018;15:30;-;372;1.456,5;4.288,75;-
23.08.2018;15:45;-;357;1.468,25;4.070,25;-
23.08.2018;16:00;81.617;348,5;1.474,5;3.834,75;60.583,75
23.08.2018;16:15;-;343,25;1.474;3.583;-
23.08.2018;16:30;-;336,75;1.476;3.315,75;-
23.08.2018;16:45;-;330,25;1.477,5;3.039;-
23.08.2018;17:00;75.494;324,75;1.476;2.745,5;59.268
23.08.2018;17:15;-;318;1.459,75;2.446;-
23.08.2018;17:30;-;312,25;1.442,25;2.140,75;-
23.08.2018;17:45;-;306,75;1.422,5;1.831,5;-
23.08.2018;18:00;68.336;301,5;1.400;1.526,25;57.298
23.08.2018;18:15;-;291;1.374,5;1.241,25;-
23.08.2018;18:30;-;281,25;1.347,5;966,75;-
23.08.2018;18:45;-;271,5;1.322;714,5;-
23.08.2018;19:00;64.669;260,5;1.299,25;496,75;57.524,25
23.08.2018;19:15;-;251,75;1.268,75;324,25;-
23.08.2018;19:30;-;242,75;1.239;205,25;-
23.08.2018;19:45;-;234,25;1.209;113,25;-
23.08.2018;20:00;62.661;225,5;1.184;46,5;57.102
23.08.2018;20:15;-;216;1.169;16,25;-
23.08.2018;20:30;-;207,5;1.152;3,75;-
23.08.2018;20:45;-;199,25;1.138,25;1;-
23.08.2018;21:00;60.195;191,25;1.128,75;0;54.967
23.08.2018;21:15;-;187,25;1.123,25;0;-
23.08.2018;21:30;-;182;1.120,25;0;-
23.08.2018;21:45;-;177;1.118,25;0;-
23.08.2018;22:00;59.557;173;1.118,5;0;54.387
23.08.2018;22:15;-;169,5;1.122,5;0;-
23.08.2018;22:30;-;165,5;1.127;0;-
23.08.2018;22:45;-;164,25;1.129,75;0;-
23.08.2018;23:00;58.226;163,75;1.133;0;53.039,5
23.08.2018;23:15;-;165,5;1.132,5;0;-
23.08.2018;23:30;-;168,5;1.129;0;-
23.08.2018;23:45;-;171,25;1.123;0;-
24.08.2018;00:00;56.876;320,5;1.818,5;0;48.212,75
24.08.2018;00:15;-;332;1.823,5;0;-
24.08.2018;00:30;-;343;1.830,75;0;-
24.08.2018;00:45;-;353,25;1.841,75;0;-
24.08.2018;01:00;55.561;365,5;1.849,75;0;46.614,5
24.08.2018;01:15;-;373;1.855,75;0;-
24.08.2018;01:30;-;381,25;1.862,75;0;-
24.08.2018;01:45;-;387,25;1.871,25;0;-
24.08.2018;02:00;55.151;398;1.879;0;45.974,75
24.08.2018;02:15;-;413,25;1.874,75;0;-
24.08.2018;02:30;-;429;1.870,25;0;-
24.08.2018;02:45;-;445,75;1.866,25;0;-
24.08.2018;03:00;54.680;463,5;1.839,5;0;45.278,5
24.08.2018;03:15;-;488,75;1.845;0;-
24.08.2018;03:30;-;512,75;1.852;0;-
24.08.2018;03:45;-;538;1.862;0;-
24.08.2018;04:00;55.956;562;1.880,5;0;46.015,25
24.08.2018;04:15;-;585;1.884,75;0;-
24.08.2018;04:30;-;607,75;1.891,5;0;-
24.08.2018;04:45;-;631,5;1.897,75;0;-
24.08.2018;05:00;58.518;648,25;1.909,5;0;48.177,5
24.08.2018;05:15;-;650,75;1.923,75;0;-
24.08.2018;05:30;-;655,75;1.937,75;0;-
24.08.2018;05:45;-;660;1.954,75;0;-
24.08.2018;06:00;61.651;666,75;1.972,25;3,75;50.803,75
24.08.2018;06:15;-;679,5;1.975,75;21,5;-
24.08.2018;06:30;-;691,5;1.983,25;54,5;-
24.08.2018;06:45;-;703,25;1.990,5;104,75;-
24.08.2018;07:00;66.476;714,5;2.000;188,75;53.904,5
24.08.2018;07:15;-;722;2.018,25;304,5;-
24.08.2018;07:30;-;726;2.038,75;449,25;-
24.08.2018;07:45;-;733,75;2.064;611,75;-
24.08.2018;08:00;72.533;738,75;2.091,25;790,25;56.606,75
24.08.2018;08:15;-;743,75;2.126,75;983;-
24.08.2018;08:30;-;748,5;2.166;1.187,75;-
24.08.2018;08:45;-;753,75;2.205,5;1.391;-
24.08.2018;09:00;77.957;757;2.243,75;1.597,25;57.976,75
24.08.2018;09:15;-;759,5;2.297;1.803,5;-
24.08.2018;09:30;-;761,75;2.353,25;2.011,75;-
24.08.2018;09:45;-;763,25;2.414,25;2.218;-
24.08.2018;10:00;82.015;770;2.469,25;2.420,25;57.803
24.08.2018;10:15;-;778;2.534,25;2.612,75;-
24.08.2018;10:30;-;786,5;2.597,75;2.799,25;-
24.08.2018;10:45;-;795,75;2.668,5;2.979,75;-
24.08.2018;11:00;86.363;800,25;2.751,25;3.150,25;58.075,75
24.08.2018;11:15;-;805,5;2.845,25;3.306;-
24.08.2018;11:30;-;810,75;2.939;3.449,75;-
24.08.2018;11:45;-;816,75;3.029,25;3.583,25;-
24.08.2018;12:00;90.522;822,75;3.116,75;3.696,75;58.809
24.08.2018;12:15;-;831,5;3.220,5;3.793,75;-
24.08.2018;12:30;-;840,75;3.324,25;3.868,5;-
24.08.2018;12:45;-;851;3.418,75;3.927,75;-
24.08.2018;13:00;91.379;857;3.511,75;3.973,5;57.292
24.08.2018;13:15;-;856,25;3.609,5;4.003,5;-
24.08.2018;13:30;-;856,5;3.708,5;4.019;-
24.08.2018;13:45;-;856,25;3.812;4.023,25;-
24.08.2018;14:00;90.835;859,75;3.904;4.015;55.647,5
24.08.2018;14:15;-;863,75;3.950,5;3.990;-
24.08.2018;14:30;-;868,75;3.990,75;3.950;-
24.08.2018;14:45;-;873,5;4.028;3.893,5;-
24.08.2018;15:00;89.437;873;4.054,75;3.813,5;55.261,5
24.08.2018;15:15;-;865,5;4.061,25;3.701,25;-
24.08.2018;15:30;-;858,75;4.066;3.559,25;-
24.08.2018;15:45;-;851;4.072,25;3.399;-
24.08.2018;16:00;86.237;849,25;4.070,5;3.224,5;55.143,5
24.08.2018;16:15;-;843,25;4.033,25;3.032,5;-
24.08.2018;16:30;-;836,75;3.996,75;2.819,25;-
24.08.2018;16:45;-;830,5;3.960,25;2.596,75;-
24.08.2018;17:00;81.294;823,5;3.917,75;2.357,75;55.099,25
24.08.2018;17:15;-;811;3.816,75;2.110;-
24.08.2018;17:30;-;798;3.715,25;1.854;-
24.08.2018;17:45;-;785;3.612;1.593,75;-
24.08.2018;18:00;74.830;770,5;3.505,5;1.334;54.706,75
24.08.2018;18:15;-;761,25;3.367,25;1.088;-
24.08.2018;18:30;-;751,5;3.228,75;851,5;-
24.08.2018;18:45;-;743;3.091,5;630,5;-
24.08.2018;19:00;68.023;732,25;2.967,75;439,25;53.120,75
24.08.2018;19:15;-;722;2.830,5;282,25;-
24.08.2018;19:30;-;713;2.691;175,5;-
24.08.2018;19:45;-;703,75;2.552,75;92,25;-
24.08.2018;20:00;65.087;692;2.422;36,25;53.245
24.08.2018;20:15;-;673,25;2.330;7,75;-
24.08.2018;20:30;-;654,5;2.238,25;2,5;-
24.08.2018;20:45;-;635;2.149,75;0,75;-
24.08.2018;21:00;63.264;614,5;2.075,75;0;52.917,75
24.08.2018;21:15;-;598,25;2.021,5;0;-
24.08.2018;21:30;-;582,5;1.969;0;-
24.08.2018;21:45;-;565,75;1.919;0;-
24.08.2018;22:00;60.764;551,5;1.863,75;0;51.368,5
24.08.2018;22:15;-;536,25;1.834,5;0;-
24.08.2018;22:30;-;520,25;1.806;0;-
24.08.2018;22:45;-;505;1.778,25;0;-
24.08.2018;23:00;58.550;493,25;1.750,75;0;49.748,5
24.08.2018;23:15;-;485,5;1.729,25;0;-
24.08.2018;23:30;-;477,5;1.708,5;0;-
24.08.2018;23:45;-;471,25;1.685,5;0;-
25.08.2018;00:00;55.888;500,75;1.691,5;0;47.252,5
25.08.2018;00:15;-;491,25;1.678,25;0;-
25.08.2018;00:30;-;481,75;1.664,75;0;-
25.08.2018;00:45;-;474;1.653,25;0;-
25.08.2018;01:00;52.057;465,75;1.654,25;0;43.538,25
25.08.2018;01:15;-;464;1.663;0;-
25.08.2018;01:30;-;460;1.673;0;-
25.08.2018;01:45;-;457,75;1.681;0;-
25.08.2018;02:00;50.884;453,5;1.689;0;42.313
25.08.2018;02:15;-;442,5;1.700;0;-
25.08.2018;02:30;-;431,25;1.711,25;0;-
25.08.2018;02:45;-;420;1.723,5;0;-
25.08.2018;03:00;50.525;408,75;1.723,75;0;41.858,75
25.08.2018;03:15;-;399,75;1.754,5;0;-
25.08.2018;03:30;-;392,25;1.785,75;0;-
25.08.2018;03:45;-;383;1.818,5;0;-
25.08.2018;04:00;50.794;372,75;1.847,75;0;41.845,25
25.08.2018;04:15;-;361;1.869,5;0;-
25.08.2018;04:30;-;348;1.894,25;0;-
25.08.2018;04:45;-;335,25;1.920,25;0;-
25.08.2018;05:00;51.422;323,75;1.944,25;0;42.264,25
25.08.2018;05:15;-;313,75;1.968,25;0;-
25.08.2018;05:30;-;303,75;1.993;0;-
25.08.2018;05:45;-;294;2.017;0;-
25.08.2018;06:00;52.605;282,75;2.054,25;2,75;42.927,5
25.08.2018;06:15;-;269,5;2.090,5;21,25;-
25.08.2018;06:30;-;256,25;2.130;54,5;-
25.08.2018;06:45;-;243,25;2.165,25;107,25;-
25.08.2018;07:00;56.118;233;2.193,5;197,5;44.751,5
25.08.2018;07:15;-;233;2.196,75;318,5;-
25.08.2018;07:30;-;232;2.203,5;471,25;-
25.08.2018;07:45;-;231,25;2.213;643,25;-
25.08.2018;08:00;61.698;227,75;2.231,5;838;47.037,25
25.08.2018;08:15;-;219,5;2.269;1.042,5;-
25.08.2018;08:30;-;211,75;2.309,5;1.261;-
25.08.2018;08:45;-;203,75;2.365;1.481,5;-
25.08.2018;09:00;68.438;199,5;2.420,75;1.707,5;49.126,75
25.08.2018;09:15;-;196,75;2.532;1.933,5;-
25.08.2018;09:30;-;193,75;2.651;2.151,75;-
25.08.2018;09:45;-;190,75;2.776,75;2.357,25;-
25.08.2018;10:00;74.887;189,25;2.882,5;2.556;50.769,75
25.08.2018;10:15;-;192;2.972,5;2.737;-
25.08.2018;10:30;-;196;3.061,5;2.910,5;-
25.08.2018;10:45;-;197,75;3.147,5;3.074,75;-
25.08.2018;11:00;79.202;200,25;3.232,25;3.224;51.429,75
25.08.2018;11:15;-;203,25;3.289,75;3.359,5;-
25.08.2018;11:30;-;206,5;3.347,5;3.489;-
25.08.2018;11:45;-;208,75;3.403,5;3.608;-
25.08.2018;12:00;80.996;213;3.454,5;3.706,75;50.895
25.08.2018;12:15;-;220,5;3.479,5;3.789,5;-
25.08.2018;12:30;-;228,25;3.503,5;3.849,75;-
25.08.2018;12:45;-;236,5;3.525;3.894,25;-
25.08.2018;13:00;81.065;246,25;3.550;3.921,75;49.978
25.08.2018;13:15;-;255,75;3.575;3.934,75;-
25.08.2018;13:30;-;265,75;3.595,25;3.935,75;-
25.08.2018;13:45;-;275;3.606,25;3.925,5;-
25.08.2018;14:00;79.207;286,25;3.599;3.901,75;48.415,5
25.08.2018;14:15;-;302,25;3.569,75;3.864,75;-
25.08.2018;14:30;-;320;3.547;3.805;-
25.08.2018;14:45;-;337,75;3.528,25;3.729,75;-
25.08.2018;15:00;77.347;354,75;3.510,25;3.638,5;48.148,5
25.08.2018;15:15;-;370,5;3.487,75;3.522;-
25.08.2018;15:30;-;385,25;3.465,5;3.383,75;-
25.08.2018;15:45;-;401,5;3.444;3.234,75;-
25.08.2018;16:00;74.084;419,75;3.419;3.072,75;47.808,5
25.08.2018;16:15;-;443,5;3.357,5;2.892,5;-
25.08.2018;16:30;-;465;3.298,25;2.693,25;-
25.08.2018;16:45;-;487,25;3.240,75;2.486;-
25.08.2018;17:00;70.073;508,25;3.182,75;2.264,25;48.049,5
25.08.2018;17:15;-;519,75;3.110,25;2.032,5;-
25.08.2018;17:30;-;532,75;3.031,75;1.794,25;-
25.08.2018;17:45;-;543,5;2.952,5;1.551;-
25.08.2018;18:00;64.767;547,5;2.878,75;1.305;47.776,25
25.08.2018;18:15;-;548,5;2.790,25;1.066,25;-
25.08.2018;18:30;-;549,75;2.696,25;835,5;-
25.08.2018;18:45;-;550,5;2.601,75;620,75;-
25.08.2018;19:00;60.012;551,25;2.509,25;433,25;47.410,25
25.08.2018;19:15;-;548,5;2.412,25;282;-
25.08.2018;19:30;-;545,75;2.308,25;179,25;-
25.08.2018;19:45;-;543,75;2.200,25;88;-
25.08.2018;20:00;57.777;541,25;2.120,25;35,75;47.387,75
25.08.2018;20:15;-;539;2.065,5;8;-
25.08.2018;20:30;-;538,25;2.019,25;2,5;-
25.08.2018;20:45;-;536,25;1.982,5;0,75;-
25.08.2018;21:00;56.561;534,5;1.959,5;0;46.636,25
25.08.2018;21:15;-;531,5;1.948,25;0;-
25.08.2018;21:30;-;528,5;1.946,5;0;-
25.08.2018;21:45;-;524,75;1.951,25;0;-
25.08.2018;22:00;54.566;524,75;1.947,25;0;44.823,5
25.08.2018;22:15;-;522,75;1.924,25;0;-
25.08.2018;22:30;-;522,75;1.899,75;0;-
25.08.2018;22:45;-;522,5;1.878,5;0;-
25.08.2018;23:00;52.870;521;1.861,75;0;43.377,75
25.08.2018;23:15;-;524,5;1.852,25;0;-
25.08.2018;23:30;-;528,25;1.840,25;0;-
25.08.2018;23:45;-;532,5;1.831,75;0;-
26.08.2018;00:00;52.870;637,75;2.401,75;0;40.802,5
26.08.2018;00:15;-;642;2.381,75;0;-
26.08.2018;00:30;-;646,25;2.363,5;0;-
26.08.2018;00:45;-;650,75;2.343,75;0;-
26.08.2018;01:00;51.746;653;2.329,5;0;39.698
26.08.2018;01:15;-;654;2.347,75;0;-
26.08.2018;01:30;-;655;2.367;0;-
26.08.2018;01:45;-;655,5;2.386,25;0;-
26.08.2018;02:00;50.831;659,75;2.395,75;0;38.673,75
26.08.2018;02:15;-;664,5;2.380,25;0;-
26.08.2018;02:30;-;668,75;2.365,75;0;-
26.08.2018;02:45;-;673;2.349,5;0;-
26.08.2018;03:00;50.521;674,25;2.332;0;38.500,75
26.08.2018;03:15;-;673;2.333;0;-
26.08.2018;03:30;-;672,25;2.333,5;0;-
26.08.2018;03:45;-;671;2.331,25;0;-
26.08.2018;04:00;50.287;671,5;2.323,25;0;38.363
26.08.2018;04:15;-;670,5;2.314,25;0;-
26.08.2018;04:30;-;670,25;2.304,5;0;-
26.08.2018;04:45;-;670;2.299,75;0;-
26.08.2018;05:00;50.014;665,75;2.294,75;0;38.366,75
26.08.2018;05:15;-;651,5;2.277;0;-
26.08.2018;05:30;-;638,25;2.257;0;-
26.08.2018;05:45;-;624;2.239;0;-
26.08.2018;06:00;49.960;611,75;2.227,5;3,75;38.596,25
26.08.2018;06:15;-;601;2.202;25;-
26.08.2018;06:30;-;590,75;2.176,5;66;-
26.08.2018;06:45;-;581;2.144;134,5;-
26.08.2018;07:00;52.771;566,5;2.105,75;271,5;40.157
26.08.2018;07:15;-;546,25;2.024,25;474,5;-
26.08.2018;07:30;-;526;1.940,5;741,75;-
26.08.2018;07:45;-;505,25;1.861,75;1.050;-
26.08.2018;08:00;59.442;485,75;1.786,5;1.396,25;42.886
26.08.2018;08:15;-;459,75;1.742,5;1.768,5;-
26.08.2018;08:30;-;433,75;1.700,75;2.157,25;-
26.08.2018;08:45;-;408,25;1.668;2.548,75;-
26.08.2018;09:00;67.377;382,75;1.634,25;2.942,25;45.557,25
26.08.2018;09:15;-;357,25;1.618,5;3.329;-
26.08.2018;09:30;-;331,5;1.603,5;3.694,25;-
26.08.2018;09:45;-;306;1.588;4.032,5;-
26.08.2018;10:00;73.820;284;1.571,5;4.338;47.648,5
26.08.2018;10:15;-;267,75;1.567;4.605;-
26.08.2018;10:30;-;251;1.563,75;4.852,25;-
26.08.2018;10:45;-;235;1.556,5;5.079,75;-
26.08.2018;11:00;77.811;221,75;1.550,25;5.274,5;48.804,75
26.08.2018;11:15;-;213,25;1.548,75;5.435,25;-
26.08.2018;11:30;-;205,5;1.546,75;5.576,5;-
26.08.2018;11:45;-;197;1.543,75;5.693;-
26.08.2018;12:00;78.543;191,75;1.534;5.778,75;48.369,5
26.08.2018;12:15;-;186,75;1.516,75;5.840,5;-
26.08.2018;12:30;-;183,25;1.498,75;5.881,25;-
26.08.2018;12:45;-;178,5;1.481,75;5.901,5;-
26.08.2018;13:00;76.556;176,5;1.465;5.890,5;46.817,25
26.08.2018;13:15;-;178,25;1.446,75;5.851,75;-
26.08.2018;13:30;-;180,75;1.427;5.800;-
26.08.2018;13:45;-;182,25;1.409,5;5.730,5;-
26.08.2018;14:00;73.531;184,5;1.393,25;5.641,75;45.503,5
26.08.2018;14:15;-;189;1.370,5;5.534;-
26.08.2018;14:30;-;193,25;1.342,75;5.407,5;-
26.08.2018;14:45;-;197,25;1.316,5;5.257,25;-
26.08.2018;15:00;70.389;203,25;1.287,25;5.083;45.484,25
26.08.2018;15:15;-;208,75;1.258,5;4.884;-
26.08.2018;15:30;-;214,5;1.230,25;4.668,5;-
26.08.2018;15:45;-;221,25;1.201;4.444,5;-
26.08.2018;16:00;66.200;227,5;1.172,5;4.202,25;45.640
26.08.2018;16:15;-;233,5;1.139,75;3.932,75;-
26.08.2018;16:30;-;239;1.106,75;3.644,25;-
26.08.2018;16:45;-;246,5;1.074;3.341,25;-
26.08.2018;17:00;60.574;255,25;1.040;3.019,5;45.512,75
26.08.2018;17:15;-;268;1.002,5;2.683,5;-
26.08.2018;17:30;-;280,25;963;2.340;-
26.08.2018;17:45;-;292,75;924;1.992,5;-
26.08.2018;18:00;55.337;308,75;888,75;1.649;45.904,75
26.08.2018;18:15;-;327;856,75;1.324;-
26.08.2018;18:30;-;346,75;824,75;1.014;-
26.08.2018;18:45;-;366;795,75;730,75;-
26.08.2018;19:00;53.002;387,25;773,25;490,75;47.135,75
26.08.2018;19:15;-;414;764,5;312,75;-
26.08.2018;19:30;-;440,75;756,25;199,75;-
26.08.2018;19:45;-;466;749,25;111,75;-
26.08.2018;20:00;53.629;493,5;750,75;35,75;48.079,75
26.08.2018;20:15;-;526,75;803,5;8;-
26.08.2018;20:30;-;561,75;856,25;3,25;-
26.08.2018;20:45;-;595;913,75;1;-
26.08.2018;21:00;55.778;628,25;985,75;0;48.484,5
26.08.2018;21:15;-;662,25;1.092,5;0;-
26.08.2018;21:30;-;698,25;1.196,5;0;-
26.08.2018;21:45;-;733,25;1.296,75;0;-
26.08.2018;22:00;56.424;765,5;1.397;0;46.802
26.08.2018;22:15;-;798;1.523,25;0;-
26.08.2018;22:30;-;830;1.655;0;-
26.08.2018;22:45;-;861,5;1.791,75;0;-
26.08.2018;23:00;55.933;889,25;1.930,75;0;43.667,5
26.08.2018;23:15;-;905,75;2.079,75;0;-
26.08.2018;23:30;-;922,5;2.225,5;0;-
26.08.2018;23:45;-;937,25;2.374,75;0;-
27.08.2018;00:00;55.376;935,75;2.697,25;0;40.034,5
27.08.2018;00:15;-;938,5;2.827;0;-
27.08.2018;00:30;-;942,25;2.958,75;0;-
27.08.2018;00:45;-;945,75;3.096,25;0;-
27.08.2018;01:00;55.810;948,5;3.233;0;38.174
27.08.2018;01:15;-;952,5;3.374,75;0;-
27.08.2018;01:30;-;955,75;3.527,25;0;-
27.08.2018;01:45;-;959,5;3.684,75;0;-
27.08.2018;02:00;56.898;963,75;3.838,75;0;36.881
27.08.2018;02:15;-;969,5;3.972,25;0;-
27.08.2018;02:30;-;960;4.102,5;0;-
27.08.2018;02:45;-;966;4.244,25;0;-
27.08.2018;03:00;57.310;970;4.369,75;0;35.230,5
27.08.2018;03:15;-;975,25;4.482,5;0;-
27.08.2018;03:30;-;979;4.593,75;0;-
27.08.2018;03:45;-;983,75;4.725,5;0;-
27.08.2018;04:00;59.470;988;4.857,75;0;35.479
27.08.2018;04:15;-;993;4.953,5;0;-
27.08.2018;04:30;-;996,75;5.053;0;-
27.08.2018;04:45;-;991,25;5.157,75;0;-
27.08.2018;05:00;64.509;994;5.258,5;0;39.095,25
27.08.2018;05:15;-;997,5;5.328,75;0;-
27.08.2018;05:30;-;1.001,5;5.400,75;0;-
27.08.2018;05:45;-;1.005,25;5.427,5;0;-
27.08.2018;06:00;70.911;1.007,5;5.519,5;2,25;44.582
27.08.2018;06:15;-;1.010,25;5.530,25;15,25;-
27.08.2018;06:30;-;1.014,25;5.540,75;42,25;-
27.08.2018;06:45;-;1.015,25;5.545;86,5;-
27.08.2018;07:00;74.887;863,25;5.649,5;162,5;47.613
27.08.2018;07:15;-;862,25;5.619,5;278,25;-
27.08.2018;07:30;-;861,5;5.587,5;414,5;-
27.08.2018;07:45;-;859,5;5.551,5;564,25;-
27.08.2018;08:00;78.581;859,5;5.508,5;731,5;49.453,5
27.08.2018;08:15;-;857,5;5.449,25;909,75;-
27.08.2018;08:30;-;854,75;5.389,5;1.097,5;-
27.08.2018;08:45;-;851,75;5.333,25;1.284,75;-
27.08.2018;09:00;81.494;850,25;5.267;1.474,75;50.182,75
27.08.2018;09:15;-;848,5;5.235,5;1.663,25;-
27.08.2018;09:30;-;846,75;5.209,5;1.851,25;-
27.08.2018;09:45;-;844,5;5.186,75;2.033,25;-
27.08.2018;10:00;84.610;845;5.168;2.209,75;50.722,5
27.08.2018;10:15;-;839;5.179,25;2.374,25;-
27.08.2018;10:30;-;833,25;5.192,5;2.532,25;-
27.08.2018;10:45;-;827,5;5.204,25;2.682,5;-
27.08.2018;11:00;87.878;826;5.216,5;2.820;51.563
27.08.2018;11:15;-;828,5;5.238,75;2.945,75;-
27.08.2018;11:30;-;831,75;5.262,5;3.061,75;-
27.08.2018;11:45;-;833,5;5.282,25;3.167,75;-
27.08.2018;12:00;90.298;837;5.302,5;3.256,25;52.195,5
27.08.2018;12:15;-;843,5;5.318,75;3.331;-
27.08.2018;12:30;-;850,75;5.336,5;3.390;-
