Date de production,Heures,Prévision de production des moyens programmables (MW),"Prévision de production des moyens dits ""fatals"" (MW)"
18/01/2019,00:30,61446,3896
18/01/2019,01:00,61195,3828
18/01/2019,01:30,61569,3822
18/01/2019,02:00,60750,3715
18/01/2019,02:30,59942,3712
18/01/2019,03:00,59477,3549
18/01/2019,03:30,59017,3544
18/01/2019,04:00,58083,3545
18/01/2019,04:30,58106,3541
18/01/2019,05:00,59268,3559
18/01/2019,05:30,60301,3578
18/01/2019,06:00,62830,3729
18/01/2019,06:30,64332,3795
18/01/2019,07:00,64873,3958
18/01/2019,07:30,65641,4021
18/01/2019,08:00,67889,4179
18/01/2019,08:30,67838,4198
18/01/2019,09:00,67342,4243
18/01/2019,09:30,67195,4260
18/01/2019,10:00,66812,4302
18/01/2019,10:30,66349,4295
18/01/2019,11:00,66083,4255
18/01/2019,11:30,66048,4266
18/01/2019,12:00,65989,4148
18/01/2019,12:30,65788,4125
18/01/2019,13:00,65870,4069
18/01/2019,13:30,65350,4029
18/01/2019,14:00,65447,3955
18/01/2019,14:30,64779,3870
18/01/2019,15:00,64703,3840
18/01/2019,15:30,64344,3823
18/01/2019,16:00,64320,3870
18/01/2019,16:30,64620,3893
18/01/2019,17:00,65462,4155
18/01/2019,17:30,66811,4352
18/01/2019,18:00,66907,4520
18/01/2019,18:30,68049,4593
18/01/2019,19:00,67602,4595
18/01/2019,19:30,66566,4571
18/01/2019,20:00,65592,4482
18/01/2019,20:30,64573,4340
18/01/2019,21:00,64357,4226
18/01/2019,21:30,63919,4202
18/01/2019,22:00,63568,4136
18/01/2019,22:30,63828,4105
18/01/2019,23:00,62785,4017
18/01/2019,23:30,62428,3982
19/01/2019,00:00,61430,3764
19/01/2019,00:30,60358,3734
19/01/2019,01:00,59233,3631
19/01/2019,01:30,58962,3500
19/01/2019,02:00,57625,3349
19/01/2019,02:30,56939,3346
19/01/2019,03:00,56943,3202
19/01/2019,03:30,56246,3206
19/01/2019,04:00,55543,3184
19/01/2019,04:30,55620,3186
19/01/2019,05:00,55998,3185
19/01/2019,05:30,56732,3211
19/01/2019,06:00,57243,3274
19/01/2019,06:30,57808,3272
19/01/2019,07:00,58942,3324
19/01/2019,07:30,59276,3462
19/01/2019,08:00,59627,3551
19/01/2019,08:30,59891,3568
19/01/2019,09:00,60210,3878
19/01/2019,09:30,60472,3899
19/01/2019,10:00,60989,3980
19/01/2019,10:30,60790,3996
19/01/2019,11:00,60923,3917
19/01/2019,11:30,61025,3922
19/01/2019,12:00,60638,3797
19/01/2019,12:30,60395,3776
19/01/2019,13:00,60484,3558
19/01/2019,13:30,59857,3519
19/01/2019,14:00,59902,3472
19/01/2019,14:30,59476,3434
19/01/2019,15:00,59799,3419
19/01/2019,15:30,59661,3377
19/01/2019,16:00,59587,3393
19/01/2019,16:30,59693,3430
19/01/2019,17:00,59943,3570
19/01/2019,17:30,61168,3595
19/01/2019,18:00,61026,3670
19/01/2019,18:30,62033,3824
19/01/2019,19:00,62234,3834
19/01/2019,19:30,61775,3825
19/01/2019,20:00,62076,3781
19/01/2019,20:30,61388,3659
19/01/2019,21:00,61516,3521
19/01/2019,21:30,61304,3468
19/01/2019,22:00,61074,3380
19/01/2019,22:30,62275,3390
19/01/2019,23:00,62398,3270
19/01/2019,23:30,62835,3247
20/01/2019,00:00,60704,3206
20/01/2019,00:30,59879,3146
20/01/2019,01:00,59638,2950
20/01/2019,01:30,59387,2944
20/01/2019,02:00,57721,2879
20/01/2019,02:30,56685,2880
20/01/2019,03:00,56855,2876
20/01/2019,03:30,56047,2827
20/01/2019,04:00,56115,2829
20/01/2019,04:30,55770,2826
20/01/2019,05:00,55793,2816
20/01/2019,05:30,55871,2828
20/01/2019,06:00,56627,2826
20/01/2019,06:30,57057,2828
20/01/2019,07:00,57681,3004
20/01/2019,07:30,58290,3006
20/01/2019,08:00,58463,2992
20/01/2019,08:30,59374,2994
20/01/2019,09:00,60128,3060
20/01/2019,09:30,60598,3197
20/01/2019,10:00,60944,3318
20/01/2019,10:30,61539,3363
20/01/2019,11:00,61422,3460
20/01/2019,11:30,61558,3511
20/01/2019,12:00,61396,3323
20/01/2019,12:30,61019,3316
20/01/2019,13:00,60850,3323
20/01/2019,13:30,59575,3266
20/01/2019,14:00,59755,3116
20/01/2019,14:30,58812,3064
20/01/2019,15:00,59019,3045
20/01/2019,15:30,58794,3050
20/01/2019,16:00,60067,3061
20/01/2019,16:30,60268,3058
20/01/2019,17:00,61120,3224
20/01/2019,17:30,62700,3346
20/01/2019,18:00,63047,3487
20/01/2019,18:30,64404,3519
20/01/2019,19:00,64360,3549
20/01/2019,19:30,63583,3521
20/01/2019,20:00,63563,3506
20/01/2019,20:30,62998,3477
20/01/2019,21:00,62921,3297
20/01/2019,21:30,62569,3176
20/01/2019,22:00,62585,3156
20/01/2019,22:30,63837,3172
20/01/2019,23:00,63124,3088
20/01/2019,23:30,62985,3055
21/01/2019,00:00,61610,2784
21/01/2019,00:30,60883,2798
21/01/2019,01:00,60476,2615
21/01/2019,01:30,60351,2625
21/01/2019,02:00,59979,2574
21/01/2019,02:30,59342,2588
21/01/2019,03:00,59481,2602
21/01/2019,03:30,59144,2588
21/01/2019,04:00,59114,2594
21/01/2019,04:30,59226,2569
21/01/2019,05:00,59866,2661
21/01/2019,05:30,60917,2677
21/01/2019,06:00,62533,3055
21/01/2019,06:30,63731,3192
21/01/2019,07:00,66191,3420
21/01/2019,07:30,67121,3524
21/01/2019,08:00,68892,3658
21/01/2019,08:30,68967,3851
21/01/2019,09:00,69422,3971
21/01/2019,09:30,69018,4042
21/01/2019,10:00,68501,3989
21/01/2019,10:30,68210,3967
21/01/2019,11:00,67356,3888
21/01/2019,11:30,67176,3901
21/01/2019,12:00,65559,3649
21/01/2019,12:30,65376,3590
21/01/2019,13:00,65468,3583
21/01/2019,13:30,64875,3560
21/01/2019,14:00,65256,3609
21/01/2019,14:30,65024,3547
21/01/2019,15:00,65517,3656
21/01/2019,15:30,65448,3608
21/01/2019,16:00,65833,3706
21/01/2019,16:30,66284,3738
21/01/2019,17:00,67554,3936
21/01/2019,17:30,69312,4028
21/01/2019,18:00,69489,4305
21/01/2019,18:30,70646,4371
21/01/2019,19:00,69013,4352
21/01/2019,19:30,68280,4297
21/01/2019,20:00,67057,4119
21/01/2019,20:30,66152,3954
21/01/2019,21:00,64529,3763
21/01/2019,21:30,64148,3713
21/01/2019,22:00,63529,3667
21/01/2019,22:30,64466,3743
21/01/2019,23:00,63801,3683
21/01/2019,23:30,63477,3682
22/01/2019,00:00,62900,3547
22/01/2019,00:30,62333,3504
22/01/2019,01:00,61662,3492
22/01/2019,01:30,61547,3449
22/01/2019,02:00,61290,3319
22/01/2019,02:30,60424,3292
22/01/2019,03:00,60298,3138
22/01/2019,03:30,59461,3090
22/01/2019,04:00,59363,3096
22/01/2019,04:30,59563,3116
22/01/2019,05:00,59831,3124
22/01/2019,05:30,60492,3148
22/01/2019,06:00,62578,3428
22/01/2019,06:30,64155,3524
22/01/2019,07:00,65731,3770
22/01/2019,07:30,66456,3833
22/01/2019,08:00,68065,4077
22/01/2019,08:30,67850,4202
22/01/2019,09:00,67585,4263
22/01/2019,09:30,67598,4286
22/01/2019,10:00,67265,4136
22/01/2019,10:30,67018,4109
22/01/2019,11:00,66844,4066
22/01/2019,11:30,66843,4042
22/01/2019,12:00,66106,3605
22/01/2019,12:30,65985,3586
22/01/2019,13:00,66331,3500
22/01/2019,13:30,65983,3460
22/01/2019,14:00,66475,3429
22/01/2019,14:30,66148,3437
22/01/2019,15:00,66495,3491
22/01/2019,15:30,66771,3471
22/01/2019,16:00,67097,3621
22/01/2019,16:30,67731,3646
22/01/2019,17:00,68576,3857
22/01/2019,17:30,70380,4054
22/01/2019,18:00,71006,4248
22/01/2019,18:30,72055,4379
22/01/2019,19:00,70682,4404
22/01/2019,19:30,69765,4292
22/01/2019,20:00,68525,4082
22/01/2019,20:30,67020,4034
22/01/2019,21:00,65691,3919
22/01/2019,21:30,64280,3861
22/01/2019,22:00,64102,3775
22/01/2019,22:30,65096,3732
22/01/2019,23:00,64506,3625
22/01/2019,23:30,64456,3601
23/01/2019,00:00,62994,3450
23/01/2019,00:30,61869,3444
23/01/2019,01:00,60791,3412
23/01/2019,01:30,60744,3365
23/01/2019,02:00,60854,3224
23/01/2019,02:30,60539,3192
23/01/2019,03:00,60536,3138
23/01/2019,03:30,60002,3081
23/01/2019,04:00,60130,3063
23/01/2019,04:30,60206,3092
23/01/2019,05:00,60235,3092
23/01/2019,05:30,61145,3099
23/01/2019,06:00,62966,3334
23/01/2019,06:30,64605,3345
23/01/2019,07:00,66430,3452
23/01/2019,07:30,67359,3513
23/01/2019,08:00,69085,3837
23/01/2019,08:30,69048,3869
23/01/2019,09:00,69451,3952
23/01/2019,09:30,69400,3977
23/01/2019,10:00,69507,3904
23/01/2019,10:30,69106,3923
23/01/2019,11:00,69221,3919
23/01/2019,11:30,69172,3944
23/01/2019,12:00,68683,3805
23/01/2019,12:30,68101,3848
23/01/2019,13:00,68164,3710
23/01/2019,13:30,67510,3645
23/01/2019,14:00,67774,3666
23/01/2019,14:30,67488,3666
23/01/2019,15:00,67821,3678
23/01/2019,15:30,67632,3665
23/01/2019,16:00,67790,3750
23/01/2019,16:30,68083,3784
23/01/2019,17:00,69341,3955
23/01/2019,17:30,70579,4120
23/01/2019,18:00,70403,4319
23/01/2019,18:30,71628,4382
23/01/2019,19:00,71212,4379
23/01/2019,19:30,69753,4248
23/01/2019,20:00,67134,4052
23/01/2019,20:30,65948,3916
23/01/2019,21:00,64950,3800
23/01/2019,21:30,64224,3762
23/01/2019,22:00,64078,3731
23/01/2019,22:30,64565,3735
23/01/2019,23:00,63850,3691
23/01/2019,23:30,64017,3679
24/01/2019,00:00,63906,3539
24/01/2019,00:30,63420,3510
24/01/2019,01:00,62774,3359
24/01/2019,01:30,62897,3360
24/01/2019,02:00,62518,3238
24/01/2019,02:30,61788,3178
24/01/2019,03:00,61906,3148
24/01/2019,03:30,61544,3140
24/01/2019,04:00,61787,3177
24/01/2019,04:30,62128,3176
24/01/2019,05:00,63104,3173
24/01/2019,05:30,64462,3159
24/01/2019,06:00,66233,3321
24/01/2019,06:30,67625,3442
24/01/2019,07:00,72105,3653
24/01/2019,07:30,72886,3745
24/01/2019,08:00,73538,4082
24/01/2019,08:30,73559,4153
24/01/2019,09:00,73548,4261
24/01/2019,09:30,73408,4326
24/01/2019,10:00,73162,4347
24/01/2019,10:30,72709,4376
24/01/2019,11:00,72775,4349
24/01/2019,11:30,72429,4360
24/01/2019,12:00,71607,4185
24/01/2019,12:30,71056,4178
24/01/2019,13:00,70913,4157
24/01/2019,13:30,70337,4141
24/01/2019,14:00,70397,4133
24/01/2019,14:30,70129,4100
24/01/2019,15:00,70401,4020
24/01/2019,15:30,70257,3937
24/01/2019,16:00,70971,3999
24/01/2019,16:30,71370,3978
24/01/2019,17:00,71333,4030
24/01/2019,17:30,72515,4187
24/01/2019,18:00,72737,4344
24/01/2019,18:30,73970,4405
24/01/2019,19:00,73739,4413
24/01/2019,19:30,72740,4267
24/01/2019,20:00,70122,4118
24/01/2019,20:30,68953,4059
24/01/2019,21:00,67633,3908
24/01/2019,21:30,66816,3860
24/01/2019,22:00,65819,3783
24/01/2019,22:30,66477,3782
24/01/2019,23:00,65715,3711
24/01/2019,23:30,65630,3707
25/01/2019,00:00,65063,3480
25/01/2019,00:30,64596,3430
25/01/2019,01:00,64388,3348
25/01/2019,01:30,64459,3307
25/01/2019,02:00,63422,3172
25/01/2019,02:30,62361,3175
25/01/2019,03:00,61985,3156
25/01/2019,03:30,61208,3153
25/01/2019,04:00,61503,3173
25/01/2019,04:30,61877,3216
25/01/2019,05:00,63524,3211
25/01/2019,05:30,64499,3225
25/01/2019,06:00,65643,3428
25/01/2019,06:30,66722,3470
25/01/2019,07:00,70530,3727
25/01/2019,07:30,71031,3878
25/01/2019,08:00,72520,4103
25/01/2019,08:30,72464,4138
25/01/2019,09:00,72452,4236
25/01/2019,09:30,72326,4264
25/01/2019,10:00,71233,4272
25/01/2019,10:30,70739,4287
25/01/2019,11:00,69255,4247
25/01/2019,11:30,69276,4122
25/01/2019,12:00,68135,4082
25/01/2019,12:30,67410,4079
25/01/2019,13:00,67284,4067
25/01/2019,13:30,66574,4054
25/01/2019,14:00,66563,4035
25/01/2019,14:30,66020,4037
25/01/2019,15:00,66096,3926
25/01/2019,15:30,65646,3875
25/01/2019,16:00,65589,3856
25/01/2019,16:30,66099,3830
25/01/2019,17:00,66551,3840
25/01/2019,17:30,67808,4005
25/01/2019,18:00,68357,4064
25/01/2019,18:30,69227,4096
25/01/2019,19:00,68587,4074
25/01/2019,19:30,67420,3961
25/01/2019,20:00,66982,3900
25/01/2019,20:30,66011,3831
25/01/2019,21:00,65995,3739
25/01/2019,21:30,65273,3705
25/01/2019,22:00,64716,3683
25/01/2019,22:30,65685,3716
25/01/2019,23:00,64705,3641
25/01/2019,23:30,64474,3608
26/01/2019,00:00,63801,3615
26/01/2019,00:30,62618,3523
26/01/2019,01:00,62776,3267
26/01/2019,01:30,63059,3199
26/01/2019,02:00,61585,2790
26/01/2019,02:30,60591,2776
26/01/2019,03:00,60290,2691
26/01/2019,03:30,59639,2648
26/01/2019,04:00,58201,2612
26/01/2019,04:30,58143,2607
26/01/2019,05:00,58515,2576
26/01/2019,05:30,58707,2576
26/01/2019,06:00,59404,2598
26/01/2019,06:30,60063,2625
26/01/2019,07:00,62345,2727
26/01/2019,07:30,63041,2891
26/01/2019,08:00,63596,3021
26/01/2019,08:30,63968,3063
26/01/2019,09:00,64385,3238
26/01/2019,09:30,64720,3390
26/01/2019,10:00,65889,3430
26/01/2019,10:30,65652,3450
26/01/2019,11:00,65622,3419
26/01/2019,11:30,65678,3436
26/01/2019,12:00,65694,3430
26/01/2019,12:30,65337,3413
26/01/2019,13:00,65025,3413
26/01/2019,13:30,64372,3282
26/01/2019,14:00,64555,3285
26/01/2019,14:30,64180,3256
26/01/2019,15:00,64240,3081
26/01/2019,15:30,63847,3005
26/01/2019,16:00,64158,3119
26/01/2019,16:30,64057,3101
26/01/2019,17:00,63928,3101
26/01/2019,17:30,64775,3148
26/01/2019,18:00,64750,3338
26/01/2019,18:30,65681,3408
26/01/2019,19:00,64885,3254
26/01/2019,19:30,63871,3264
26/01/2019,20:00,61296,3181
26/01/2019,20:30,59724,3168
26/01/2019,21:00,58884,2981
26/01/2019,21:30,57852,2947
26/01/2019,22:00,57957,2916
26/01/2019,22:30,59782,2949
26/01/2019,23:00,59595,2897
26/01/2019,23:30,59459,2889
27/01/2019,00:00,58430,2732
27/01/2019,00:30,57498,2715
27/01/2019,01:00,56428,2678
27/01/2019,01:30,55576,2667
27/01/2019,02:00,54215,2652
27/01/2019,02:30,53424,2487
27/01/2019,03:00,53383,2461
27/01/2019,03:30,52471,2455
27/01/2019,04:00,52287,2447
27/01/2019,04:30,51732,2446
27/01/2019,05:00,51813,2446
27/01/2019,05:30,51969,2448
27/01/2019,06:00,51987,2456
27/01/2019,06:30,52003,2461
27/01/2019,07:00,53086,2511
27/01/2019,07:30,53056,2528
27/01/2019,08:00,53007,2567
27/01/2019,08:30,53927,2760
27/01/2019,09:00,54930,2884
27/01/2019,09:30,55704,2946
27/01/2019,10:00,56374,3007
27/01/2019,10:30,56472,3166
27/01/2019,11:00,57227,3201
27/01/2019,11:30,57376,3215
27/01/2019,12:00,57264,3216
27/01/2019,12:30,57064,3228
27/01/2019,13:00,56710,3219
27/01/2019,13:30,56002,3111
27/01/2019,14:00,55996,3094
27/01/2019,14:30,55725,3103
27/01/2019,15:00,55842,3081
27/01/2019,15:30,55786,3064
27/01/2019,16:00,56206,3066
27/01/2019,16:30,56687,3094
27/01/2019,17:00,57385,3168
27/01/2019,17:30,58907,3333
27/01/2019,18:00,59784,3513
27/01/2019,18:30,61428,3573
27/01/2019,19:00,61403,3523
27/01/2019,19:30,60974,3525
27/01/2019,20:00,60749,3493
27/01/2019,20:30,59752,3485
27/01/2019,21:00,59726,3432
27/01/2019,21:30,58923,3411
27/01/2019,22:00,58840,3357
27/01/2019,22:30,60231,3228
27/01/2019,23:00,59655,3078
27/01/2019,23:30,59675,3044
28/01/2019,00:00,56779,2807
28/01/2019,00:30,56205,2779
28/01/2019,01:00,55982,2704
28/01/2019,01:30,55665,2689
28/01/2019,02:00,55700,2683
28/01/2019,02:30,55553,2660
28/01/2019,03:00,55654,2644
28/01/2019,03:30,55776,2631
28/01/2019,04:00,56105,2613
28/01/2019,04:30,56724,2597
28/01/2019,05:00,57473,2585
28/01/2019,05:30,59123,2589
28/01/2019,06:00,62402,2864
28/01/2019,06:30,64945,2880
28/01/2019,07:00,66387,3082
28/01/2019,07:30,66950,3177
28/01/2019,08:00,68011,3433
28/01/2019,08:30,67868,3626
28/01/2019,09:00,67953,3847
28/01/2019,09:30,67988,3916
28/01/2019,10:00,67899,3922
28/01/2019,10:30,67556,3942
28/01/2019,11:00,67349,3922
28/01/2019,11:30,66965,3939
28/01/2019,12:00,65942,3952
28/01/2019,12:30,65854,3862
28/01/2019,13:00,65443,3757
28/01/2019,13:30,65180,3726
28/01/2019,14:00,65115,3678
28/01/2019,14:30,65079,3666
28/01/2019,15:00,64819,3643
28/01/2019,15:30,64814,3600
28/01/2019,16:00,64911,3570
28/01/2019,16:30,65675,3589
28/01/2019,17:00,66129,3642
28/01/2019,17:30,67930,3831
28/01/2019,18:00,68735,3966
28/01/2019,18:30,70720,4060
28/01/2019,19:00,70462,4103
28/01/2019,19:30,69299,4098
28/01/2019,20:00,68824,3955
28/01/2019,20:30,67650,3921
28/01/2019,21:00,67755,3869
28/01/2019,21:30,67109,3746
28/01/2019,22:00,66049,3643
28/01/2019,22:30,67208,3606
28/01/2019,23:00,65882,3498
28/01/2019,23:30,66158,3481
29/01/2019,00:00,64852,3294
29/01/2019,00:30,63992,3051
29/01/2019,01:00,63492,2831
29/01/2019,01:30,63499,2824
29/01/2019,02:00,62831,2761
29/01/2019,02:30,62382,2745
29/01/2019,03:00,61636,2702
29/01/2019,03:30,61118,2709
29/01/2019,04:00,61146,2718
29/01/2019,04:30,61511,2697
29/01/2019,05:00,61741,2723
29/01/2019,05:30,63079,2745
29/01/2019,06:00,64881,2821
29/01/2019,06:30,65605,3043
29/01/2019,07:00,67789,3268
29/01/2019,07:30,68180,3361
29/01/2019,08:00,69095,3647
29/01/2019,08:30,69088,3704
29/01/2019,09:00,69150,3831
29/01/2019,09:30,69136,3874
29/01/2019,10:00,68787,3920
29/01/2019,10:30,68477,3921
29/01/2019,11:00,68417,3912
29/01/2019,11:30,68438,3906
29/01/2019,12:00,67384,3850
29/01/2019,12:30,66969,3733
29/01/2019,13:00,67028,3699
29/01/2019,13:30,66637,3659
29/01/2019,14:00,66798,3644
29/01/2019,14:30,66718,3641
29/01/2019,15:00,67049,3645
29/01/2019,15:30,66686,3644
29/01/2019,16:00,67341,3708
29/01/2019,16:30,67611,3704
29/01/2019,17:00,68678,3988
29/01/2019,17:30,69816,4036
29/01/2019,18:00,69738,4117
29/01/2019,18:30,70799,4183
29/01/2019,19:00,69932,4210
29/01/2019,19:30,68632,4237
29/01/2019,20:00,68487,4171
29/01/2019,20:30,67571,4020
29/01/2019,21:00,67306,3949
29/01/2019,21:30,66257,3929
29/01/2019,22:00,65785,3882
29/01/2019,22:30,66530,3881
29/01/2019,23:00,65522,3795
29/01/2019,23:30,65536,3790
30/01/2019,00:00,63164,3791
30/01/2019,00:30,62221,3525
30/01/2019,01:00,60496,3483
30/01/2019,01:30,60234,3469
30/01/2019,02:00,59712,3404
30/01/2019,02:30,59149,3378
30/01/2019,03:00,59097,3440
30/01/2019,03:30,58955,3420
30/01/2019,04:00,59099,3409
30/01/2019,04:30,59120,3398
30/01/2019,05:00,59667,3427
30/01/2019,05:30,61229,3427
30/01/2019,06:00,64135,3577
30/01/2019,06:30,65492,3848
30/01/2019,07:00,67419,4124
30/01/2019,07:30,67988,4140
30/01/2019,08:00,68467,4225
30/01/2019,08:30,68445,4426
30/01/2019,09:00,68333,4461
30/01/2019,09:30,68245,4460
30/01/2019,10:00,68123,4475
30/01/2019,10:30,68023,4468
30/01/2019,11:00,67920,4428
30/01/2019,11:30,68022,4393
30/01/2019,12:00,67819,4049
30/01/2019,12:30,67611,4020
30/01/2019,13:00,67547,3972
30/01/2019,13:30,67479,3936
30/01/2019,14:00,67138,3913
30/01/2019,14:30,67127,3886
30/01/2019,15:00,66941,3865
30/01/2019,15:30,66823,3858
30/01/2019,16:00,66979,3904
30/01/2019,16:30,67394,3929
30/01/2019,17:00,67801,4041
30/01/2019,17:30,68855,4103
30/01/2019,18:00,70091,4372
30/01/2019,18:30,71725,4417
30/01/2019,19:00,71312,4419
30/01/2019,19:30,70079,4441
30/01/2019,20:00,69614,4333
30/01/2019,20:30,68394,4123
30/01/2019,21:00,67940,3928
30/01/2019,21:30,67223,3870
30/01/2019,22:00,66604,3740
30/01/2019,22:30,67578,3719
30/01/2019,23:00,66819,3641
30/01/2019,23:30,66513,3629
31/01/2019,00:00,65766,3663
31/01/2019,00:30,64913,3483
31/01/2019,01:00,64403,3291
31/01/2019,01:30,64501,3245
31/01/2019,02:00,64227,3169
31/01/2019,02:30,63464,3176
31/01/2019,03:00,62640,3147
31/01/2019,03:30,62070,3148
31/01/2019,04:00,61968,3157
31/01/2019,04:30,62273,3157
31/01/2019,05:00,63020,3253
31/01/2019,05:30,64341,3270
31/01/2019,06:00,65873,3455
31/01/2019,06:30,67224,3635
31/01/2019,07:00,69668,3930
31/01/2019,07:30,69974,3994
31/01/2019,08:00,72914,4249
31/01/2019,08:30,73061,4317
31/01/2019,09:00,72754,4372
31/01/2019,09:30,72498,4416
31/01/2019,10:00,72372,4467
31/01/2019,10:30,71823,4484
31/01/2019,11:00,71625,4497
31/01/2019,11:30,71363,4511
31/01/2019,12:00,70893,4280
31/01/2019,12:30,70069,4265
31/01/2019,13:00,70077,4228
31/01/2019,13:30,69439,4208
31/01/2019,14:00,69262,4183
31/01/2019,14:30,68724,4166
31/01/2019,15:00,68978,4189
31/01/2019,15:30,68730,4156
31/01/2019,16:00,68939,4203
31/01/2019,16:30,68638,4207
31/01/2019,17:00,69526,4361
31/01/2019,17:30,70563,4501
31/01/2019,18:00,70463,4627
31/01/2019,18:30,71064,4706
31/01/2019,19:00,69775,4724
31/01/2019,19:30,68837,4599
31/01/2019,20:00,68402,4559
31/01/2019,20:30,67121,4472
31/01/2019,21:00,66187,4370
31/01/2019,21:30,65058,4218
31/01/2019,22:00,64172,4116
31/01/2019,22:30,64897,4115
31/01/2019,23:00,61900,3966
31/01/2019,23:30,61542,3919
01/02/2019,00:00,60071,3870
01/02/2019,00:30,59198,3732
01/02/2019,01:00,58470,3625
01/02/2019,01:30,58433,3606
01/02/2019,02:00,57506,3547
01/02/2019,02:30,57465,3525
01/02/2019,03:00,57258,3504
01/02/2019,03:30,57192,3496
01/02/2019,04:00,56973,3483
01/02/2019,04:30,57207,3498
01/02/2019,05:00,58221,3543
01/02/2019,05:30,59463,3547
01/02/2019,06:00,61617,3678
01/02/2019,06:30,63892,3822
01/02/2019,07:00,66894,4107
01/02/2019,07:30,67665,4232
01/02/2019,08:00,68691,4394
01/02/2019,08:30,68569,4464
01/02/2019,09:00,69279,4514
01/02/2019,09:30,69419,4560
01/02/2019,10:00,69824,4609
01/02/2019,10:30,69471,4621
01/02/2019,11:00,68837,4622
01/02/2019,11:30,68541,4616
01/02/2019,12:00,68529,4481
01/02/2019,12:30,68410,4423
01/02/2019,13:00,68258,4370
01/02/2019,13:30,67999,4256
01/02/2019,14:00,67216,4219
01/02/2019,14:30,66935,4195
01/02/2019,15:00,66973,4217
01/02/2019,15:30,66804,4181
01/02/2019,16:00,66989,4184
01/02/2019,16:30,67611,4170
01/02/2019,17:00,67661,4335
01/02/2019,17:30,68612,4528
01/02/2019,18:00,68526,4662
01/02/2019,18:30,69325,4699
01/02/2019,19:00,68895,4747
01/02/2019,19:30,67939,4647
01/02/2019,20:00,67257,4578
01/02/2019,20:30,66147,4490
01/02/2019,21:00,66138,4449
01/02/2019,21:30,65540,4416
01/02/2019,22:00,64987,4376
01/02/2019,22:30,65999,4401
01/02/2019,23:00,64704,4384
01/02/2019,23:30,64451,4366
02/02/2019,00:00,63453,4416
02/02/2019,00:30,62401,4346
02/02/2019,01:00,62102,4335
02/02/2019,01:30,61501,4226
02/02/2019,02:00,60759,4184
02/02/2019,02:30,59829,4171
02/02/2019,03:00,59599,4155
02/02/2019,03:30,59020,4078
02/02/2019,04:00,58946,4054
02/02/2019,04:30,58959,4052
02/02/2019,05:00,59136,4049
